time,CH_PV,CH_temp,P_PV,P_temp
2015-11-11 11:00:00,7.446,14.497,1.302,12.778
2015-11-11 12:00:00,6.899,15.717,1.601,13.156
2015-11-11 13:00:00,5.604,16.375,1.307,13.298
2015-11-11 14:00:00,4.39,16.552,0.775,13.183
2015-11-11 15:00:00,3.06,16.131,0.266,12.743
2015-11-11 16:00:00,0.423,15.079,0.007,11.894
2015-11-11 17:00:00,0.0,14.137,0.0,10.879
2015-11-11 18:00:00,0.0,13.525,0.0,10.137
2015-11-11 19:00:00,0.0,12.657,0.0,9.3
2015-11-11 20:00:00,0.0,11.672,0.0,8.926
2015-11-11 21:00:00,0.0,11.653,0.0,8.854
2015-11-11 22:00:00,0.0,12.092,0.0,9.013
2015-11-11 23:00:00,0.0,12.384,0.0,9.081
2015-11-12 00:00:00,0.0,12.563,0.0,-0.11
2015-11-12 01:00:00,0.0,11.919,0.0,-0.18
2015-11-12 02:00:00,0.0,9.594,0.0,-0.109
2015-11-12 03:00:00,0.0,7.614,0.0,-0.069
2015-11-12 04:00:00,0.0,6.734,0.0,-0.061
2015-11-12 05:00:00,0.0,6.581,0.0,0.09
2015-11-12 06:00:00,0.0,7.132,0.0,0.229
2015-11-12 07:00:00,0.01,7.626,0.0,0.434
2015-11-12 08:00:00,0.358,7.415,0.003,1.015
2015-11-12 09:00:00,0.636,7.337,0.124,1.554
2015-11-12 10:00:00,1.111,7.845,0.161,1.835
2015-11-12 11:00:00,1.874,8.624,0.147,2.109
2015-11-12 12:00:00,2.745,9.374,0.149,2.484
2015-11-12 13:00:00,1.788,9.612,0.23,2.919
2015-11-12 14:00:00,1.808,9.666,0.154,3.323
2015-11-12 15:00:00,1.144,9.595,0.001,3.566
2015-11-12 16:00:00,0.179,9.102,0.0,3.951
2015-11-12 17:00:00,0.0,8.33,0.0,4.365
2015-11-12 18:00:00,0.0,7.748,0.0,4.516
2015-11-12 19:00:00,0.0,7.289,0.0,4.492
2015-11-12 20:00:00,0.0,6.832,0.0,4.382
2015-11-12 21:00:00,0.0,6.429,0.0,4.184
2015-11-12 22:00:00,0.0,6.23,0.0,3.843
2015-11-12 23:00:00,0.0,6.092,0.0,3.529
2015-12-01 00:00:00,0.0,5.661,0.0,2.716
2015-12-01 01:00:00,0.0,5.965,0.0,2.457
2015-12-01 02:00:00,0.0,6.21,0.0,2.712
2015-12-01 03:00:00,0.0,6.415,0.0,3.362
2015-12-01 04:00:00,0.0,6.609,0.0,3.635
2015-12-01 05:00:00,0.0,6.573,0.0,3.708
2015-12-01 06:00:00,0.0,6.095,0.0,3.866
2015-12-01 07:00:00,0.04,5.256,0.0,4.064
2015-12-01 08:00:00,1.574,4.56,0.0,4.177
2015-12-01 09:00:00,5.718,4.426,0.036,4.468
2015-12-01 10:00:00,7.488,4.854,0.083,4.788
2015-12-01 11:00:00,8.154,5.501,0.166,5.117
2015-12-01 12:00:00,8.075,6.163,0.303,5.52
2015-12-01 13:00:00,7.237,6.669,0.299,5.782
2015-12-01 14:00:00,5.479,6.86,0.092,5.662
2015-12-01 15:00:00,2.609,6.477,0.005,5.375
2015-12-01 16:00:00,0.05,4.99,0.0,5.197
2015-12-01 17:00:00,0.0,4.233,0.0,5.232
2015-12-01 18:00:00,0.0,3.581,0.0,5.392
2015-12-01 19:00:00,0.0,3.408,0.0,5.58
2015-12-01 20:00:00,0.0,3.452,0.0,5.748
2015-12-01 21:00:00,0.0,3.12,0.0,5.818
2015-12-01 22:00:00,0.0,2.465,0.0,5.834
2015-12-01 23:00:00,0.0,2.342,0.0,5.81
2015-12-02 00:00:00,0.0,2.163,0.0,-0.188
2015-12-02 01:00:00,0.0,2.053,0.0,-0.505
2015-12-02 02:00:00,0.0,1.93,0.0,-0.948
2015-12-02 03:00:00,0.0,1.495,0.0,-1.425
2015-12-02 04:00:00,0.0,1.257,0.0,-1.792
2015-12-02 05:00:00,0.0,1.09,0.0,-2.545
2015-12-02 06:00:00,0.0,0.884,0.0,-2.905
2015-12-02 07:00:00,0.024,0.758,0.09,-2.623
2015-12-02 08:00:00,0.462,0.894,1.518,-1.952
2015-12-02 09:00:00,0.823,1.045,3.77,-0.751
2015-12-02 10:00:00,0.891,1.101,6.302,0.659
2015-12-02 11:00:00,1.125,1.06,7.126,1.787
2015-12-02 12:00:00,1.607,1.212,7.308,2.751
2015-12-02 13:00:00,1.142,1.276,6.666,3.465
2015-12-02 14:00:00,0.684,1.336,5.317,3.545
2015-12-02 15:00:00,0.312,1.246,3.196,2.604
2015-12-02 16:00:00,0.0,0.938,0.649,-0.07
2015-12-02 17:00:00,0.0,0.956,0.0,-1.426
2015-12-02 18:00:00,0.0,0.999,0.0,-2.075
2015-12-02 19:00:00,0.0,0.88,0.0,-2.63
2015-12-02 20:00:00,0.0,0.61,0.0,-2.918
2015-12-02 21:00:00,0.0,0.292,0.0,-2.655
2015-12-02 22:00:00,0.0,0.007,0.0,-1.982
2015-12-02 23:00:00,0.0,-0.253,0.0,-1.932
2015-12-03 00:00:00,0.0,-0.494,0.0,1.09
2015-12-03 01:00:00,0.0,-0.518,0.0,0.927
2015-12-03 02:00:00,0.0,-0.197,0.0,0.87
2015-12-03 03:00:00,0.0,0.199,0.0,0.792
2015-12-03 04:00:00,0.0,0.667,0.0,0.806
2015-12-03 05:00:00,0.0,0.979,0.0,0.739
2015-12-03 06:00:00,0.0,0.974,0.01,0.762
2015-12-03 07:00:00,0.275,1.132,0.604,1.586
2015-12-03 08:00:00,1.629,2.416,1.645,2.376
2015-12-03 09:00:00,2.887,3.008,2.976,3.435
2015-12-03 10:00:00,4.503,3.144,3.98,4.545
2015-12-03 11:00:00,6.505,3.41,3.652,5.274
2015-12-03 12:00:00,6.077,3.586,3.12,5.651
2015-12-03 13:00:00,5.949,3.739,2.755,5.863
2015-12-03 14:00:00,4.104,3.649,2.418,5.932
2015-12-03 15:00:00,1.938,3.169,1.707,5.718
2015-12-03 16:00:00,0.02,2.033,0.873,5.259
2015-12-03 17:00:00,0.0,1.801,0.125,3.956
2015-12-03 18:00:00,0.0,1.784,0.0,2.352
2015-12-03 19:00:00,0.0,1.694,0.0,1.656
2015-12-03 20:00:00,0.0,1.385,0.0,0.729
2015-12-03 21:00:00,0.0,1.278,0.0,0.21
2015-12-03 22:00:00,0.0,1.13,0.0,0.037
2015-12-03 23:00:00,0.0,0.853,0.0,-0.33
2015-12-04 00:00:00,0.0,0.684,0.0,8.905
2015-12-04 01:00:00,0.0,0.658,0.0,8.037
2015-12-04 02:00:00,0.0,0.602,0.0,6.31
2015-12-04 03:00:00,0.0,0.538,0.0,4.828
2015-12-04 04:00:00,0.0,0.505,0.0,3.764
2015-12-04 05:00:00,0.0,0.435,0.0,3.071
2015-12-04 06:00:00,0.0,0.1,0.019,3.015
2015-12-04 07:00:00,0.243,-0.043,0.447,3.764
2015-12-04 08:00:00,1.911,0.536,1.856,5.133
2015-12-04 09:00:00,5.148,1.739,4.629,7.544
2015-12-04 10:00:00,7.557,3.392,6.423,9.738
2015-12-04 11:00:00,8.194,4.908,7.653,11.164
2015-12-04 12:00:00,8.042,6.327,8.33,12.083
2015-12-04 13:00:00,7.207,7.386,8.51,12.72
2015-12-04 14:00:00,5.619,7.727,8.023,13.099
2015-12-04 15:00:00,3.186,6.669,6.976,13.227
2015-12-04 16:00:00,0.078,4.332,5.431,13.1
2015-12-04 17:00:00,0.0,3.398,3.295,12.683
2015-12-04 18:00:00,0.0,2.772,1.326,11.341
2015-12-04 19:00:00,0.0,2.216,0.109,8.341
2015-12-04 20:00:00,0.0,1.73,0.0,6.679
2015-12-04 21:00:00,0.0,1.624,0.0,6.538
2015-12-04 22:00:00,0.0,1.826,0.0,6.801
2015-12-04 23:00:00,0.0,1.625,0.0,7.233
2015-12-05 00:00:00,0.0,1.191,0.0,11.371
2015-12-05 01:00:00,0.0,0.71,0.0,10.869
2015-12-05 02:00:00,0.0,0.297,0.0,10.441
2015-12-05 03:00:00,0.0,0.117,0.0,10.152
2015-12-05 04:00:00,0.0,0.09,0.0,9.823
2015-12-05 05:00:00,0.0,-0.16,0.0,9.586
2015-12-05 06:00:00,0.0,-0.319,0.368,10.227
2015-12-05 07:00:00,0.163,-0.431,1.294,11.469
2015-12-05 08:00:00,1.461,-0.209,2.07,13.331
2015-12-05 09:00:00,3.782,0.583,2.354,15.313
2015-12-05 10:00:00,6.968,1.949,2.383,16.971
2015-12-05 11:00:00,8.295,3.466,2.944,18.705
2015-12-05 12:00:00,8.221,4.873,3.418,20.306
2015-12-05 13:00:00,7.356,6.059,3.508,21.521
2015-12-05 14:00:00,5.704,6.493,3.671,22.484
2015-12-05 15:00:00,3.015,5.589,3.693,23.215
2015-12-05 16:00:00,0.062,3.364,2.915,23.356
2015-12-05 17:00:00,0.0,2.587,1.735,22.569
2015-12-05 18:00:00,0.0,2.049,0.607,20.624
2015-12-05 19:00:00,0.0,1.329,0.18,17.935
2015-12-05 20:00:00,0.0,0.757,0.005,14.148
2015-12-05 21:00:00,0.0,0.58,0.0,11.541
2015-12-05 22:00:00,0.0,0.463,0.0,10.519
2015-12-05 23:00:00,0.0,0.333,0.0,9.507
2015-12-06 00:00:00,0.0,0.256,0.0,14.683
2015-12-06 01:00:00,0.0,0.188,0.0,14.059
2015-12-06 02:00:00,0.0,0.307,0.0,13.496
2015-12-06 03:00:00,0.0,0.36,0.0,13.169
2015-12-06 04:00:00,0.0,0.45,0.0,12.877
2015-12-06 05:00:00,0.0,0.48,0.101,13.083
2015-12-06 06:00:00,0.0,0.212,0.5,14.006
2015-12-06 07:00:00,0.283,0.477,1.034,14.511
2015-12-06 08:00:00,1.87,1.549,1.452,15.31
2015-12-06 09:00:00,5.274,2.906,1.905,15.894
2015-12-06 10:00:00,7.316,4.678,2.55,16.606
2015-12-06 11:00:00,7.834,6.212,3.442,17.708
2015-12-06 12:00:00,7.092,7.387,5.089,19.426
2015-12-06 13:00:00,4.148,7.888,6.778,21.451
2015-12-06 14:00:00,2.001,7.884,7.348,23.08
2015-12-06 15:00:00,0.669,6.996,6.587,23.993
2015-12-06 16:00:00,0.0,5.987,5.313,24.372
2015-12-06 17:00:00,0.0,5.518,3.792,24.371
2015-12-06 18:00:00,0.0,5.086,2.205,24.069
2015-12-06 19:00:00,0.0,4.607,0.784,23.307
2015-12-06 20:00:00,0.0,4.139,0.296,20.81
2015-12-06 21:00:00,0.0,3.633,0.0,18.213
2015-12-06 22:00:00,0.0,2.948,0.0,17.171
2015-12-06 23:00:00,0.0,2.242,0.0,16.315
2015-12-07 00:00:00,0.0,1.997,0.0,13.483
2015-12-07 01:00:00,0.0,1.908,0.0,13.193
2015-12-07 02:00:00,0.0,2.056,0.0,12.975
2015-12-07 03:00:00,0.0,2.07,0.0,12.792
2015-12-07 04:00:00,0.0,2.028,0.0,12.666
2015-12-07 05:00:00,0.0,1.902,0.114,12.841
2015-12-07 06:00:00,0.0,1.903,0.66,14.871
2015-12-07 07:00:00,0.032,2.129,1.657,16.42
2015-12-07 08:00:00,0.566,2.692,2.983,19.615
2015-12-07 09:00:00,1.284,2.929,3.53,21.551
2015-12-07 10:00:00,1.88,3.223,3.027,22.152
2015-12-07 11:00:00,2.207,3.56,2.609,22.1
2015-12-07 12:00:00,2.147,3.86,2.701,21.761
2015-12-07 13:00:00,1.58,4.058,2.713,21.062
2015-12-07 14:00:00,0.933,4.16,4.24,21.175
2015-12-07 15:00:00,0.324,4.023,3.868,21.181
2015-12-07 16:00:00,0.0,3.478,2.844,20.75
2015-12-07 17:00:00,0.0,3.16,2.007,19.937
2015-12-07 18:00:00,0.0,3.206,0.917,18.723
2015-12-07 19:00:00,0.0,3.543,0.203,17.24
2015-12-07 20:00:00,0.0,3.564,0.005,16.025
2015-12-07 21:00:00,0.0,3.545,0.0,15.344
2015-12-07 22:00:00,0.0,3.542,0.0,15.072
2015-12-07 23:00:00,0.0,3.547,0.0,14.959
2015-12-08 00:00:00,0.0,3.567,0.0,19.042
2015-12-08 01:00:00,0.0,3.776,0.0,18.494
2015-12-08 02:00:00,0.0,3.95,0.0,18.038
2015-12-08 03:00:00,0.0,4.18,0.0,17.791
2015-12-08 04:00:00,0.0,4.314,0.0,17.759
2015-12-08 05:00:00,0.0,4.345,0.0,17.616
2015-12-08 06:00:00,0.0,4.163,0.207,17.707
2015-12-08 07:00:00,0.0,3.818,0.978,18.852
2015-12-08 08:00:00,0.158,3.704,1.856,20.449
2015-12-08 09:00:00,0.562,3.889,2.666,22.006
2015-12-08 10:00:00,0.665,4.267,3.645,23.495
2015-12-08 11:00:00,0.675,4.68,4.757,25.057
2015-12-08 12:00:00,0.813,5.211,4.894,26.101
2015-12-08 13:00:00,0.738,5.787,5.365,26.782
2015-12-08 14:00:00,0.6,6.362,5.594,27.201
2015-12-08 15:00:00,0.163,6.593,5.002,27.214
2015-12-08 16:00:00,0.0,6.426,3.502,26.675
2015-12-08 17:00:00,0.0,6.422,1.806,25.628
2015-12-08 18:00:00,0.0,6.396,0.935,24.514
2015-12-08 19:00:00,0.0,6.525,0.311,23.22
2015-12-08 20:00:00,0.0,6.588,0.0,21.737
2015-12-08 21:00:00,0.0,6.617,0.0,20.601
2015-12-08 22:00:00,0.0,6.523,0.0,19.735
2015-12-08 23:00:00,0.0,6.292,0.0,19.069
2015-12-09 00:00:00,0.0,6.258,0.0,11.336
2015-12-09 01:00:00,0.0,6.289,0.0,10.885
2015-12-09 02:00:00,0.0,6.496,0.0,10.296
2015-12-09 03:00:00,0.0,6.423,0.0,9.588
2015-12-09 04:00:00,0.0,6.296,0.0,9.039
2015-12-09 05:00:00,0.0,6.198,0.0,8.538
2015-12-09 06:00:00,0.0,6.145,0.0,8.127
2015-12-09 07:00:00,0.012,6.129,0.578,9.516
2015-12-09 08:00:00,0.239,5.81,2.451,11.165
2015-12-09 09:00:00,0.567,5.387,4.483,13.623
2015-12-09 10:00:00,1.737,5.64,6.016,16.403
2015-12-09 11:00:00,3.597,6.525,6.981,19.164
2015-12-09 12:00:00,6.877,8.05,7.424,20.655
2015-12-09 13:00:00,6.497,9.232,7.509,21.601
2015-12-09 14:00:00,4.885,9.731,6.852,22.187
2015-12-09 15:00:00,2.439,9.066,6.019,22.47
2015-12-09 16:00:00,0.025,7.001,4.688,22.353
2015-12-09 17:00:00,0.0,6.153,2.862,21.737
2015-12-09 18:00:00,0.0,6.005,0.941,19.514
2015-12-09 19:00:00,0.0,6.272,0.007,16.242
2015-12-09 20:00:00,0.0,6.414,0.0,15.509
2015-12-09 21:00:00,0.0,6.43,0.0,15.447
2015-12-09 22:00:00,0.0,6.303,0.0,14.822
2015-12-09 23:00:00,0.0,6.071,0.0,14.172
2015-12-10 00:00:00,0.0,5.738,0.0,0.595
2015-12-10 01:00:00,0.0,5.595,0.0,0.052
2015-12-10 02:00:00,0.0,5.5,0.0,-0.425
2015-12-10 03:00:00,0.0,5.683,0.0,-0.866
2015-12-10 04:00:00,0.0,6.011,0.0,-1.288
2015-12-10 05:00:00,0.0,6.279,0.0,-1.666
2015-12-10 06:00:00,0.0,6.428,0.0,-2.042
2015-12-10 07:00:00,0.004,6.642,0.0,-2.469
2015-12-10 08:00:00,0.439,7.42,1.42,-1.67
2015-12-10 09:00:00,0.83,8.492,3.994,0.33
2015-12-10 10:00:00,0.921,9.65,5.968,3.03
2015-12-10 11:00:00,0.891,10.74,7.228,5.468
2015-12-10 12:00:00,0.826,11.493,7.859,7.121
2015-12-10 13:00:00,0.608,11.63,7.898,8.176
2015-12-10 14:00:00,0.673,11.849,7.291,8.85
2015-12-10 15:00:00,0.795,11.688,6.132,9.137
2015-12-10 16:00:00,0.0,10.779,4.355,8.953
2015-12-10 17:00:00,0.0,9.212,2.057,7.728
2015-12-10 18:00:00,0.0,7.793,0.052,4.504
2015-12-10 19:00:00,0.0,7.125,0.0,3.993
2015-12-10 20:00:00,0.0,6.768,0.0,3.84
2015-12-10 21:00:00,0.0,6.439,0.0,3.027
2015-12-10 22:00:00,0.0,6.105,0.0,2.167
2015-12-10 23:00:00,0.0,5.889,0.0,1.836
2015-12-11 00:00:00,0.0,5.562,0.0,9.134
2015-12-11 01:00:00,0.0,5.268,0.0,9.044
2015-12-11 02:00:00,0.0,5.313,0.0,9.063
2015-12-11 03:00:00,0.0,5.16,0.0,8.877
2015-12-11 04:00:00,0.0,4.426,0.0,8.721
2015-12-11 05:00:00,0.0,3.656,0.0,8.659
2015-12-11 06:00:00,0.0,3.085,0.0,8.567
2015-12-11 07:00:00,0.417,2.951,0.0,8.635
2015-12-11 08:00:00,2.753,4.272,0.102,9.045
2015-12-11 09:00:00,4.039,5.605,0.48,9.855
2015-12-11 10:00:00,3.015,7.181,1.847,11.069
2015-12-11 11:00:00,2.322,8.338,2.499,12.238
2015-12-11 12:00:00,2.565,8.994,1.587,12.786
2015-12-11 13:00:00,2.278,9.43,1.302,13.034
2015-12-11 14:00:00,0.929,9.286,0.765,12.943
2015-12-11 15:00:00,0.27,8.565,0.424,12.398
2015-12-11 16:00:00,0.0,8.051,0.0,11.038
2015-12-11 17:00:00,0.0,7.936,0.0,9.785
2015-12-11 18:00:00,0.0,7.868,0.0,8.675
2015-12-11 19:00:00,0.0,7.948,0.0,7.81
2015-12-11 20:00:00,0.0,8.571,0.0,7.121
2015-12-11 21:00:00,0.0,8.908,0.0,6.543
2015-12-11 22:00:00,0.0,9.203,0.0,6.013
2015-12-11 23:00:00,0.0,9.61,0.0,5.652
2015-12-12 00:00:00,0.0,10.181,0.0,3.471
2015-12-12 01:00:00,0.0,10.507,0.0,3.607
2015-12-12 02:00:00,0.0,10.321,0.0,3.895
2015-12-12 03:00:00,0.0,10.165,0.0,4.1
2015-12-12 04:00:00,0.0,10.023,0.0,4.133
2015-12-12 05:00:00,0.0,9.972,0.0,3.955
2015-12-12 06:00:00,0.0,9.985,0.0,3.706
2015-12-12 07:00:00,0.028,9.967,0.0,3.317
2015-12-12 08:00:00,0.771,10.715,0.114,2.729
2015-12-12 09:00:00,2.012,11.438,0.964,2.927
2015-12-12 10:00:00,2.96,12.478,1.439,3.916
2015-12-12 11:00:00,3.631,13.522,1.864,4.889
2015-12-12 12:00:00,3.204,14.2,1.273,5.461
2015-12-12 13:00:00,2.131,14.662,0.983,5.584
2015-12-12 14:00:00,1.234,14.845,0.375,5.295
2015-12-12 15:00:00,0.308,13.831,0.061,4.749
2015-12-12 16:00:00,0.0,12.56,0.0,4.144
2015-12-12 17:00:00,0.0,12.379,0.0,3.869
2015-12-12 18:00:00,0.0,12.472,0.0,3.739
2015-12-12 19:00:00,0.0,12.699,0.0,3.581
2015-12-12 20:00:00,0.0,12.827,0.0,3.422
2015-12-12 21:00:00,0.0,12.912,0.0,3.192
2015-12-12 22:00:00,0.0,12.945,0.0,3.067
2015-12-12 23:00:00,0.0,12.788,0.0,3.086
