# Renewables.ninja Solar PV (Point API) - 52.401; 13.059 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060;;;;;;;;;;;;;;;;;
# Units: time in UTC; local_time in Europe/Berlin; electricity in kW; irradiance_direct in kW/m²; irradiance_diffuse in kW/m²; temperature in ºC;;;;;;;;;;;;;
"# {""units"": {""time"": ""UTC""";" ""local_time"": ""Europe/Berlin""";" ""electricity"": ""kW""";" ""irradiance_direct"": ""kW/m\u00b2""";" ""irradiance_diffuse"": ""kW/m\u00b2""";" ""temperature"": ""\u00baC""}";" ""params"": {""local_time"": true";" ""header"": true";" ""lat"": ""52.4009309""";" ""lon"": ""13.0591397""";" ""date_from"": ""2015-01-01""";" ""date_to"": ""2015-12-31""";" ""dataset"": ""merra2""";" ""capacity"": ""10""";" ""system_loss"": ""0""";" ""tracking"": ""0""";" ""tilt"": ""35""";" ""azim"": ""180""";" ""raw"": true}}"
time;local_time;electricity;irradiance_direct;irradiance_diffuse;temperature;;;;;;;;;;;;;
2.11.2015 8:00;2.11.2015 9:00;1,957;0,106;0,093;5,428;;;;;;;;;;;;;
2.11.2015 9:00;2.11.2015 10:00;3,555;0,244;0,112;6,723;;;;;;;;;;;;;
2.11.2015 10:00;2.11.2015 11:00;6,476;0,605;0,074;8,998;;;;;;;;;;;;;
2.11.2015 11:00;2.11.2015 12:00;6,843;0,665;0,065;10,765;;;;;;;;;;;;;
2.11.2015 12:00;2.11.2015 13:00;6,301;0,605;0,062;11,604;;;;;;;;;;;;;
2.11.2015 13:00;2.11.2015 14:00;5,144;0,478;0,058;11,898;;;;;;;;;;;;;
2.11.2015 14:00;2.11.2015 15:00;3,315;0,291;0,048;11,247;;;;;;;;;;;;;
2.11.2015 15:00;2.11.2015 16:00;0,617;0,058;0,016;9,773;;;;;;;;;;;;;
2.11.2015 16:00;2.11.2015 17:00;0;0;0;8,082;;;;;;;;;;;;;
2.11.2015 17:00;2.11.2015 18:00;0;0;0;6,696;;;;;;;;;;;;;
2.11.2015 18:00;2.11.2015 19:00;0;0;0;5,575;;;;;;;;;;;;;
2.11.2015 19:00;2.11.2015 20:00;0;0;0;4,517;;;;;;;;;;;;;
2.11.2015 20:00;2.11.2015 21:00;0;0;0;3,673;;;;;;;;;;;;;
2.11.2015 21:00;2.11.2015 22:00;0;0;0;3,086;;;;;;;;;;;;;
2.11.2015 22:00;2.11.2015 23:00;0;0;0;2,68;;;;;;;;;;;;;
2.11.2015 23:00;3.11.2015 0:00;0;0;0;2,261;;;;;;;;;;;;;
3.11.2015 0:00;3.11.2015 1:00;0;0;0;1,748;;;;;;;;;;;;;
3.11.2015 1:00;3.11.2015 2:00;0;0;0;1,178;;;;;;;;;;;;;
3.11.2015 2:00;3.11.2015 3:00;0;0;0;0,619;;;;;;;;;;;;;
3.11.2015 3:00;3.11.2015 4:00;0;0;0;0,148;;;;;;;;;;;;;
3.11.2015 4:00;3.11.2015 5:00;0;0;0;-0,221;;;;;;;;;;;;;
3.11.2015 5:00;3.11.2015 6:00;0;0;0;-0,806;;;;;;;;;;;;;
3.11.2015 6:00;3.11.2015 7:00;0,188;0,022;0,007;-1,503;;;;;;;;;;;;;
3.11.2015 7:00;3.11.2015 8:00;2,509;0,209;0,036;0,515;;;;;;;;;;;;;
3.11.2015 8:00;3.11.2015 9:00;4,868;0,434;0,046;2,576;;;;;;;;;;;;;
3.11.2015 9:00;3.11.2015 10:00;6,326;0,593;0,051;4,56;;;;;;;;;;;;;
3.11.2015 10:00;3.11.2015 11:00;7,048;0,684;0,054;7,033;;;;;;;;;;;;;
3.11.2015 11:00;3.11.2015 12:00;7,125;0,701;0,054;8,738;;;;;;;;;;;;;
3.11.2015 12:00;3.11.2015 13:00;6,574;0,64;0,053;9,645;;;;;;;;;;;;;
3.11.2015 13:00;3.11.2015 14:00;5,406;0,51;0,049;10,005;;;;;;;;;;;;;
3.11.2015 14:00;3.11.2015 15:00;3,573;0,32;0,041;8,739;;;;;;;;;;;;;
3.11.2015 15:00;3.11.2015 16:00;0,663;0,064;0,014;6,731;;;;;;;;;;;;;
3.11.2015 16:00;3.11.2015 17:00;0;0;0;5,705;;;;;;;;;;;;;
3.11.2015 17:00;3.11.2015 18:00;0;0;0;4,928;;;;;;;;;;;;;
3.11.2015 18:00;3.11.2015 19:00;0;0;0;4,418;;;;;;;;;;;;;
3.11.2015 19:00;3.11.2015 20:00;0;0;0;4,34;;;;;;;;;;;;;
3.11.2015 20:00;3.11.2015 21:00;0;0;0;3,757;;;;;;;;;;;;;
3.11.2015 21:00;3.11.2015 22:00;0;0;0;3,129;;;;;;;;;;;;;
3.11.2015 22:00;3.11.2015 23:00;0;0;0;2,633;;;;;;;;;;;;;
3.11.2015 23:00;4.11.2015 0:00;0;0;0;2,106;;;;;;;;;;;;;
4.11.2015 0:00;4.11.2015 1:00;0;0;0;1,466;;;;;;;;;;;;;
4.11.2015 1:00;4.11.2015 2:00;0;0;0;0,82;;;;;;;;;;;;;
4.11.2015 2:00;4.11.2015 3:00;0;0;0;0,694;;;;;;;;;;;;;
4.11.2015 3:00;4.11.2015 4:00;0;0;0;0,89;;;;;;;;;;;;;
4.11.2015 4:00;4.11.2015 5:00;0;0;0;1,002;;;;;;;;;;;;;
4.11.2015 5:00;4.11.2015 6:00;0;0;0;0,866;;;;;;;;;;;;;
4.11.2015 6:00;4.11.2015 7:00;0;0,001;0,003;0,663;;;;;;;;;;;;;
4.11.2015 7:00;4.11.2015 8:00;0,241;0,004;0,031;0,93;;;;;;;;;;;;;
4.11.2015 8:00;4.11.2015 9:00;0,706;0,011;0,069;1,657;;;;;;;;;;;;;
4.11.2015 9:00;4.11.2015 10:00;1,223;0,023;0,106;2,894;;;;;;;;;;;;;
4.11.2015 10:00;4.11.2015 11:00;1,784;0,045;0,137;4,569;;;;;;;;;;;;;
4.11.2015 11:00;4.11.2015 12:00;2,004;0,059;0,145;5,954;;;;;;;;;;;;;
4.11.2015 12:00;4.11.2015 13:00;1,946;0,065;0,134;6,893;;;;;;;;;;;;;
4.11.2015 13:00;4.11.2015 14:00;1,968;0,09;0,112;7,583;;;;;;;;;;;;;
4.11.2015 14:00;4.11.2015 15:00;1,492;0,087;0,07;7,387;;;;;;;;;;;;;
4.11.2015 15:00;4.11.2015 16:00;0,162;0,012;0,014;6,035;;;;;;;;;;;;;
4.11.2015 16:00;4.11.2015 17:00;0;0;0;5,066;;;;;;;;;;;;;
4.11.2015 17:00;4.11.2015 18:00;0;0;0;4,657;;;;;;;;;;;;;
4.11.2015 18:00;4.11.2015 19:00;0;0;0;4,327;;;;;;;;;;;;;
4.11.2015 19:00;4.11.2015 20:00;0;0;0;4,062;;;;;;;;;;;;;
4.11.2015 20:00;4.11.2015 21:00;0;0;0;4,033;;;;;;;;;;;;;
4.11.2015 21:00;4.11.2015 22:00;0;0;0;4,259;;;;;;;;;;;;;
4.11.2015 22:00;4.11.2015 23:00;0;0;0;4,598;;;;;;;;;;;;;
4.11.2015 23:00;5.11.2015 0:00;0;0;0;4,952;;;;;;;;;;;;;
5.11.2015 0:00;5.11.2015 1:00;0;0;0;5,31;;;;;;;;;;;;;
5.11.2015 1:00;5.11.2015 2:00;0;0;0;5,534;;;;;;;;;;;;;
5.11.2015 2:00;5.11.2015 3:00;0;0;0;5,583;;;;;;;;;;;;;
5.11.2015 3:00;5.11.2015 4:00;0;0;0;5,508;;;;;;;;;;;;;
5.11.2015 4:00;5.11.2015 5:00;0;0;0;5,432;;;;;;;;;;;;;
5.11.2015 5:00;5.11.2015 6:00;0;0;0;5,496;;;;;;;;;;;;;
5.11.2015 6:00;5.11.2015 7:00;0;0;0,002;5,626;;;;;;;;;;;;;
5.11.2015 7:00;5.11.2015 8:00;0,15;0,003;0,023;6,169;;;;;;;;;;;;;
5.11.2015 8:00;5.11.2015 9:00;0,51;0,008;0,055;7,222;;;;;;;;;;;;;
5.11.2015 9:00;5.11.2015 10:00;1,618;0,053;0,117;8,697;;;;;;;;;;;;;
5.11.2015 10:00;5.11.2015 11:00;4,431;0,327;0,127;10,392;;;;;;;;;;;;;
5.11.2015 11:00;5.11.2015 12:00;5,408;0,462;0,104;12,307;;;;;;;;;;;;;
5.11.2015 12:00;5.11.2015 13:00;5,03;0,433;0,095;13,511;;;;;;;;;;;;;
5.11.2015 13:00;5.11.2015 14:00;4,012;0,336;0,082;14,009;;;;;;;;;;;;;
5.11.2015 14:00;5.11.2015 15:00;2,287;0,179;0,06;13,073;;;;;;;;;;;;;
5.11.2015 15:00;5.11.2015 16:00;0,237;0,022;0,013;11,356;;;;;;;;;;;;;
5.11.2015 16:00;5.11.2015 17:00;0;0;0;9,739;;;;;;;;;;;;;
5.11.2015 17:00;5.11.2015 18:00;0;0;0;8,348;;;;;;;;;;;;;
5.11.2015 18:00;5.11.2015 19:00;0;0;0;7,375;;;;;;;;;;;;;
5.11.2015 19:00;5.11.2015 20:00;0;0;0;6,988;;;;;;;;;;;;;
5.11.2015 20:00;5.11.2015 21:00;0;0;0;6,781;;;;;;;;;;;;;
5.11.2015 21:00;5.11.2015 22:00;0;0;0;6,48;;;;;;;;;;;;;
5.11.2015 22:00;5.11.2015 23:00;0;0;0;6,267;;;;;;;;;;;;;
5.11.2015 23:00;6.11.2015 0:00;0;0;0;6,593;;;;;;;;;;;;;
6.11.2015 0:00;6.11.2015 1:00;0;0;0;6,793;;;;;;;;;;;;;
6.11.2015 1:00;6.11.2015 2:00;0;0;0;6,911;;;;;;;;;;;;;
6.11.2015 2:00;6.11.2015 3:00;0;0;0;6,877;;;;;;;;;;;;;
6.11.2015 3:00;6.11.2015 4:00;0;0;0;6,839;;;;;;;;;;;;;
6.11.2015 4:00;6.11.2015 5:00;0;0;0;6,87;;;;;;;;;;;;;
6.11.2015 5:00;6.11.2015 6:00;0;0;0;6,856;;;;;;;;;;;;;
6.11.2015 6:00;6.11.2015 7:00;0;0,001;0,003;6,853;;;;;;;;;;;;;
6.11.2015 7:00;6.11.2015 8:00;0,436;0,014;0,042;7,988;;;;;;;;;;;;;
6.11.2015 8:00;6.11.2015 9:00;0,782;0,017;0,073;8,689;;;;;;;;;;;;;
6.11.2015 9:00;6.11.2015 10:00;1,539;0,046;0,117;9,595;;;;;;;;;;;;;
6.11.2015 10:00;6.11.2015 11:00;3,724;0,234;0,147;11,166;;;;;;;;;;;;;
6.11.2015 11:00;6.11.2015 12:00;3,099;0,167;0,153;12,77;;;;;;;;;;;;;
6.11.2015 12:00;6.11.2015 13:00;1,549;0,044;0,122;13,401;;;;;;;;;;;;;
6.11.2015 13:00;6.11.2015 14:00;0,827;0,017;0,079;13,149;;;;;;;;;;;;;
6.11.2015 14:00;6.11.2015 15:00;0,362;0,008;0,041;12,38;;;;;;;;;;;;;
6.11.2015 15:00;6.11.2015 16:00;0,021;0,002;0,007;11,344;;;;;;;;;;;;;
6.11.2015 16:00;6.11.2015 17:00;0;0;0;10,899;;;;;;;;;;;;;
6.11.2015 17:00;6.11.2015 18:00;0;0;0;10,765;;;;;;;;;;;;;
6.11.2015 18:00;6.11.2015 19:00;0;0;0;10,641;;;;;;;;;;;;;
6.11.2015 19:00;6.11.2015 20:00;0;0;0;10,737;;;;;;;;;;;;;
6.11.2015 20:00;6.11.2015 21:00;0;0;0;10,741;;;;;;;;;;;;;
6.11.2015 21:00;6.11.2015 22:00;0;0;0;10,673;;;;;;;;;;;;;
6.11.2015 22:00;6.11.2015 23:00;0;0;0;10,567;;;;;;;;;;;;;
6.11.2015 23:00;7.11.2015 0:00;0;0;0;10,447;;;;;;;;;;;;;
7.11.2015 0:00;7.11.2015 1:00;0;0;0;10,272;;;;;;;;;;;;;
7.11.2015 1:00;7.11.2015 2:00;0;0;0;10,266;;;;;;;;;;;;;
7.11.2015 2:00;7.11.2015 3:00;0;0;0;10,511;;;;;;;;;;;;;
7.11.2015 3:00;7.11.2015 4:00;0;0;0;10,735;;;;;;;;;;;;;
7.11.2015 4:00;7.11.2015 5:00;0;0;0;11,065;;;;;;;;;;;;;
7.11.2015 5:00;7.11.2015 6:00;0;0;0;11,626;;;;;;;;;;;;;
7.11.2015 6:00;7.11.2015 7:00;0;0,001;0,003;11,736;;;;;;;;;;;;;
7.11.2015 7:00;7.11.2015 8:00;0,398;0,014;0,039;12,241;;;;;;;;;;;;;
7.11.2015 8:00;7.11.2015 9:00;0,813;0,021;0,074;13,015;;;;;;;;;;;;;
7.11.2015 9:00;7.11.2015 10:00;1,356;0,041;0,107;13,727;;;;;;;;;;;;;
7.11.2015 10:00;7.11.2015 11:00;4,163;0,307;0,128;14,971;;;;;;;;;;;;;
7.11.2015 11:00;7.11.2015 12:00;5,321;0,466;0,102;16,082;;;;;;;;;;;;;
7.11.2015 12:00;7.11.2015 13:00;4,928;0,429;0,096;16,645;;;;;;;;;;;;;
7.11.2015 13:00;7.11.2015 14:00;2,484;0,161;0,102;16,521;;;;;;;;;;;;;
7.11.2015 14:00;7.11.2015 15:00;0,447;0,015;0,044;14,989;;;;;;;;;;;;;
7.11.2015 15:00;7.11.2015 16:00;0,018;0,002;0,007;13,437;;;;;;;;;;;;;
7.11.2015 16:00;7.11.2015 17:00;0;0;0;13,13;;;;;;;;;;;;;
7.11.2015 17:00;7.11.2015 18:00;0;0;0;13,439;;;;;;;;;;;;;
7.11.2015 18:00;7.11.2015 19:00;0;0;0;13,362;;;;;;;;;;;;;
7.11.2015 19:00;7.11.2015 20:00;0;0;0;13,18;;;;;;;;;;;;;
7.11.2015 20:00;7.11.2015 21:00;0;0;0;13,232;;;;;;;;;;;;;
7.11.2015 21:00;7.11.2015 22:00;0;0;0;13,48;;;;;;;;;;;;;
7.11.2015 22:00;7.11.2015 23:00;0;0;0;14,074;;;;;;;;;;;;;
7.11.2015 23:00;8.11.2015 0:00;0;0;0;14,3;;;;;;;;;;;;;
8.11.2015 0:00;8.11.2015 1:00;0;0;0;14,428;;;;;;;;;;;;;
8.11.2015 1:00;8.11.2015 2:00;0;0;0;14,036;;;;;;;;;;;;;
8.11.2015 2:00;8.11.2015 3:00;0;0;0;12,811;;;;;;;;;;;;;
8.11.2015 3:00;8.11.2015 4:00;0;0;0;11,749;;;;;;;;;;;;;
8.11.2015 4:00;8.11.2015 5:00;0;0;0;11,19;;;;;;;;;;;;;
8.11.2015 5:00;8.11.2015 6:00;0;0;0;10,787;;;;;;;;;;;;;
8.11.2015 6:00;8.11.2015 7:00;0,01;0,004;0,003;10,431;;;;;;;;;;;;;
8.11.2015 7:00;8.11.2015 8:00;0,787;0,047;0,044;10,802;;;;;;;;;;;;;
8.11.2015 8:00;8.11.2015 9:00;1,757;0,1;0,086;11,518;;;;;;;;;;;;;
8.11.2015 9:00;8.11.2015 10:00;2,849;0,183;0,11;12,187;;;;;;;;;;;;;
8.11.2015 10:00;8.11.2015 11:00;5,672;0,515;0,084;12,985;;;;;;;;;;;;;
8.11.2015 11:00;8.11.2015 12:00;5,732;0,525;0,083;13,59;;;;;;;;;;;;;
8.11.2015 12:00;8.11.2015 13:00;4,88;0,425;0,086;13,83;;;;;;;;;;;;;
8.11.2015 13:00;8.11.2015 14:00;3,942;0,336;0,073;13,718;;;;;;;;;;;;;
8.11.2015 14:00;8.11.2015 15:00;2,438;0,202;0,051;12,528;;;;;;;;;;;;;
8.11.2015 15:00;8.11.2015 16:00;0,183;0,02;0,01;9,859;;;;;;;;;;;;;
8.11.2015 16:00;8.11.2015 17:00;0;0;0;9,132;;;;;;;;;;;;;
8.11.2015 17:00;8.11.2015 18:00;0;0;0;8,557;;;;;;;;;;;;;
8.11.2015 18:00;8.11.2015 19:00;0;0;0;8,062;;;;;;;;;;;;;
8.11.2015 19:00;8.11.2015 20:00;0;0;0;8,115;;;;;;;;;;;;;
8.11.2015 20:00;8.11.2015 21:00;0;0;0;8,569;;;;;;;;;;;;;
8.11.2015 21:00;8.11.2015 22:00;0;0;0;8,875;;;;;;;;;;;;;
8.11.2015 22:00;8.11.2015 23:00;0;0;0;8,569;;;;;;;;;;;;;
8.11.2015 23:00;9.11.2015 0:00;0;0;0;8,314;;;;;;;;;;;;;
9.11.2015 0:00;9.11.2015 1:00;0;0;0;8,338;;;;;;;;;;;;;
9.11.2015 1:00;9.11.2015 2:00;0;0;0;8,602;;;;;;;;;;;;;
9.11.2015 2:00;9.11.2015 3:00;0;0;0;8,989;;;;;;;;;;;;;
9.11.2015 3:00;9.11.2015 4:00;0;0;0;9,513;;;;;;;;;;;;;
9.11.2015 4:00;9.11.2015 5:00;0;0;0;10,061;;;;;;;;;;;;;
9.11.2015 5:00;9.11.2015 6:00;0;0;0;10,544;;;;;;;;;;;;;
9.11.2015 6:00;9.11.2015 7:00;0;0,001;0,002;11,018;;;;;;;;;;;;;
9.11.2015 7:00;9.11.2015 8:00;0,479;0,02;0,041;11,983;;;;;;;;;;;;;
9.11.2015 8:00;9.11.2015 9:00;1,802;0,099;0,092;13,235;;;;;;;;;;;;;
9.11.2015 9:00;9.11.2015 10:00;3,085;0,2;0,121;14,381;;;;;;;;;;;;;
9.11.2015 10:00;9.11.2015 11:00;3,364;0,21;0,141;14,988;;;;;;;;;;;;;
9.11.2015 11:00;9.11.2015 12:00;2,035;0,076;0,14;14,833;;;;;;;;;;;;;
9.11.2015 12:00;9.11.2015 13:00;1,232;0,029;0,108;14,444;;;;;;;;;;;;;
9.11.2015 13:00;9.11.2015 14:00;0,693;0,013;0,07;13,819;;;;;;;;;;;;;
9.11.2015 14:00;9.11.2015 15:00;0,176;0,003;0,026;12,928;;;;;;;;;;;;;
9.11.2015 15:00;9.11.2015 16:00;0;0;0,002;12,144;;;;;;;;;;;;;
9.11.2015 16:00;9.11.2015 17:00;0;0;0;11,387;;;;;;;;;;;;;
9.11.2015 17:00;9.11.2015 18:00;0;0;0;10,669;;;;;;;;;;;;;
9.11.2015 18:00;9.11.2015 19:00;0;0;0;10,267;;;;;;;;;;;;;
9.11.2015 19:00;9.11.2015 20:00;0;0;0;10,161;;;;;;;;;;;;;
9.11.2015 20:00;9.11.2015 21:00;0;0;0;10,343;;;;;;;;;;;;;
9.11.2015 21:00;9.11.2015 22:00;0;0;0;10,693;;;;;;;;;;;;;
9.11.2015 22:00;9.11.2015 23:00;0;0;0;10,983;;;;;;;;;;;;;
9.11.2015 23:00;10.11.2015 0:00;0;0;0;11,019;;;;;;;;;;;;;
10.11.2015 0:00;10.11.2015 1:00;0;0;0;10,935;;;;;;;;;;;;;
10.11.2015 1:00;10.11.2015 2:00;0;0;0;10,818;;;;;;;;;;;;;
10.11.2015 2:00;10.11.2015 3:00;0;0;0;10,748;;;;;;;;;;;;;
10.11.2015 3:00;10.11.2015 4:00;0;0;0;10,724;;;;;;;;;;;;;
10.11.2015 4:00;10.11.2015 5:00;0;0;0;10,868;;;;;;;;;;;;;
10.11.2015 5:00;10.11.2015 6:00;0;0;0;10,994;;;;;;;;;;;;;
10.11.2015 6:00;10.11.2015 7:00;0;0;0,001;11,152;;;;;;;;;;;;;
10.11.2015 7:00;10.11.2015 8:00;0,113;0,002;0,02;11,521;;;;;;;;;;;;;
10.11.2015 8:00;10.11.2015 9:00;0,517;0,008;0,057;12,098;;;;;;;;;;;;;
10.11.2015 9:00;10.11.2015 10:00;1,089;0,022;0,1;12,708;;;;;;;;;;;;;
10.11.2015 10:00;10.11.2015 11:00;1,593;0,042;0,129;13,315;;;;;;;;;;;;;
10.11.2015 11:00;10.11.2015 12:00;1,828;0,056;0,138;13,856;;;;;;;;;;;;;
10.11.2015 12:00;10.11.2015 13:00;1,615;0,05;0,123;14,112;;;;;;;;;;;;;
10.11.2015 13:00;10.11.2015 14:00;1,105;0,033;0,091;14,058;;;;;;;;;;;;;
10.11.2015 14:00;10.11.2015 15:00;0,462;0,015;0,045;13,67;;;;;;;;;;;;;
10.11.2015 15:00;10.11.2015 16:00;0;0,001;0,004;13,116;;;;;;;;;;;;;
10.11.2015 16:00;10.11.2015 17:00;0;0;0;12,806;;;;;;;;;;;;;
10.11.2015 17:00;10.11.2015 18:00;0;0;0;12,567;;;;;;;;;;;;;
10.11.2015 18:00;10.11.2015 19:00;0;0;0;12,317;;;;;;;;;;;;;
10.11.2015 19:00;10.11.2015 20:00;0;0;0;12,134;;;;;;;;;;;;;
10.11.2015 20:00;10.11.2015 21:00;0;0;0;11,996;;;;;;;;;;;;;
10.11.2015 21:00;10.11.2015 22:00;0;0;0;11,87;;;;;;;;;;;;;
10.11.2015 22:00;10.11.2015 23:00;0;0;0;11,843;;;;;;;;;;;;;
10.11.2015 23:00;11.11.2015 0:00;0;0;0;11,901;;;;;;;;;;;;;
11.11.2015 0:00;11.11.2015 1:00;0;0;0;12,022;;;;;;;;;;;;;
11.11.2015 1:00;11.11.2015 2:00;0;0;0;12,114;;;;;;;;;;;;;
11.11.2015 2:00;11.11.2015 3:00;0;0;0;11,992;;;;;;;;;;;;;
11.11.2015 3:00;11.11.2015 4:00;0;0;0;11,832;;;;;;;;;;;;;
11.11.2015 4:00;11.11.2015 5:00;0;0;0;11,791;;;;;;;;;;;;;
11.11.2015 5:00;11.11.2015 6:00;0;0;0;11,717;;;;;;;;;;;;;
11.11.2015 6:00;11.11.2015 7:00;0;0;0,001;11,621;;;;;;;;;;;;;
11.11.2015 7:00;11.11.2015 8:00;0,101;0,002;0,018;11,682;;;;;;;;;;;;;
11.11.2015 8:00;11.11.2015 9:00;0,36;0,004;0,045;11,943;;;;;;;;;;;;;
11.11.2015 9:00;11.11.2015 10:00;0,809;0,011;0,083;12,34;;;;;;;;;;;;;
11.11.2015 10:00;11.11.2015 11:00;1,302;0,026;0,116;12,778;;;;;;;;;;;;;
11.11.2015 11:00;11.11.2015 12:00;1,601;0,04;0,131;13,156;;;;;;;;;;;;;
11.11.2015 12:00;11.11.2015 13:00;1,307;0,031;0,112;13,298;;;;;;;;;;;;;
11.11.2015 13:00;11.11.2015 14:00;0,775;0,016;0,075;13,183;;;;;;;;;;;;;
11.11.2015 14:00;11.11.2015 15:00;0,266;0,006;0,033;12,743;;;;;;;;;;;;;
11.11.2015 15:00;11.11.2015 16:00;0,007;0,001;0,005;11,894;;;;;;;;;;;;;
11.11.2015 16:00;11.11.2015 17:00;0;0;0;10,879;;;;;;;;;;;;;
11.11.2015 17:00;11.11.2015 18:00;0;0;0;10,137;;;;;;;;;;;;;
11.11.2015 18:00;11.11.2015 19:00;0;0;0;9,3;;;;;;;;;;;;;
11.11.2015 19:00;11.11.2015 20:00;0;0;0;8,926;;;;;;;;;;;;;
11.11.2015 20:00;11.11.2015 21:00;0;0;0;8,854;;;;;;;;;;;;;
11.11.2015 21:00;11.11.2015 22:00;0;0;0;9,013;;;;;;;;;;;;;
11.11.2015 22:00;11.11.2015 23:00;0;0;0;9,081;;;;;;;;;;;;;
11.11.2015 23:00;12.11.2015 0:00;0;0;0;9,134;;;;;;;;;;;;;
12.11.2015 0:00;12.11.2015 1:00;0;0;0;9,044;;;;;;;;;;;;;
12.11.2015 1:00;12.11.2015 2:00;0;0;0;9,063;;;;;;;;;;;;;
12.11.2015 2:00;12.11.2015 3:00;0;0;0;8,877;;;;;;;;;;;;;
12.11.2015 3:00;12.11.2015 4:00;0;0;0;8,721;;;;;;;;;;;;;
12.11.2015 4:00;12.11.2015 5:00;0;0;0;8,659;;;;;;;;;;;;;
12.11.2015 5:00;12.11.2015 6:00;0;0;0;8,567;;;;;;;;;;;;;
12.11.2015 6:00;12.11.2015 7:00;0;0;0,001;8,635;;;;;;;;;;;;;
12.11.2015 7:00;12.11.2015 8:00;0,102;0,002;0,018;9,045;;;;;;;;;;;;;
12.11.2015 8:00;12.11.2015 9:00;0,48;0,008;0,053;9,855;;;;;;;;;;;;;
12.11.2015 9:00;12.11.2015 10:00;1,847;0,072;0,122;11,069;;;;;;;;;;;;;
12.11.2015 10:00;12.11.2015 11:00;2,499;0,115;0,144;12,238;;;;;;;;;;;;;
12.11.2015 11:00;12.11.2015 12:00;1,587;0,044;0,126;12,786;;;;;;;;;;;;;
12.11.2015 12:00;12.11.2015 13:00;1,302;0,032;0,11;13,034;;;;;;;;;;;;;
12.11.2015 13:00;12.11.2015 14:00;0,765;0,017;0,073;12,943;;;;;;;;;;;;;
12.11.2015 14:00;12.11.2015 15:00;0,424;0,014;0,042;12,398;;;;;;;;;;;;;
12.11.2015 15:00;12.11.2015 16:00;0;0,001;0,004;11,038;;;;;;;;;;;;;
12.11.2015 16:00;12.11.2015 17:00;0;0;0;9,785;;;;;;;;;;;;;
12.11.2015 17:00;12.11.2015 18:00;0;0;0;8,675;;;;;;;;;;;;;
12.11.2015 18:00;12.11.2015 19:00;0;0;0;7,81;;;;;;;;;;;;;
12.11.2015 19:00;12.11.2015 20:00;0;0;0;7,121;;;;;;;;;;;;;
12.11.2015 20:00;12.11.2015 21:00;0;0;0;6,543;;;;;;;;;;;;;
12.11.2015 21:00;12.11.2015 22:00;0;0;0;6,013;;;;;;;;;;;;;
12.11.2015 22:00;12.11.2015 23:00;0;0;0;5,652;;;;;;;;;;;;;
12.11.2015 23:00;13.11.2015 0:00;0;0;0;5,605;;;;;;;;;;;;;
13.11.2015 0:00;13.11.2015 1:00;0;0;0;6,211;;;;;;;;;;;;;
13.11.2015 1:00;13.11.2015 2:00;0;0;0;7,141;;;;;;;;;;;;;
13.11.2015 2:00;13.11.2015 3:00;0;0;0;7,896;;;;;;;;;;;;;
13.11.2015 3:00;13.11.2015 4:00;0;0;0;8,132;;;;;;;;;;;;;
13.11.2015 4:00;13.11.2015 5:00;0;0;0;8,371;;;;;;;;;;;;;
13.11.2015 5:00;13.11.2015 6:00;0;0;0;8,553;;;;;;;;;;;;;
13.11.2015 6:00;13.11.2015 7:00;0;0;0;8,776;;;;;;;;;;;;;
13.11.2015 7:00;13.11.2015 8:00;0,044;0,001;0,012;8,907;;;;;;;;;;;;;
13.11.2015 8:00;13.11.2015 9:00;0,351;0,004;0,043;9,252;;;;;;;;;;;;;
13.11.2015 9:00;13.11.2015 10:00;0,848;0,012;0,084;9,912;;;;;;;;;;;;;
13.11.2015 10:00;13.11.2015 11:00;1,224;0,023;0,111;10,7;;;;;;;;;;;;;
13.11.2015 11:00;13.11.2015 12:00;1,647;0,044;0,131;11,572;;;;;;;;;;;;;
13.11.2015 12:00;13.11.2015 13:00;1,319;0,032;0,112;12,142;;;;;;;;;;;;;
13.11.2015 13:00;13.11.2015 14:00;0,539;0,008;0,059;12,031;;;;;;;;;;;;;
13.11.2015 14:00;13.11.2015 15:00;0,209;0,004;0,028;11,599;;;;;;;;;;;;;
13.11.2015 15:00;13.11.2015 16:00;0;0,001;0,004;10,685;;;;;;;;;;;;;
13.11.2015 16:00;13.11.2015 17:00;0;0;0;9,973;;;;;;;;;;;;;
13.11.2015 17:00;13.11.2015 18:00;0;0;0;9,542;;;;;;;;;;;;;
13.11.2015 18:00;13.11.2015 19:00;0;0;0;9,282;;;;;;;;;;;;;
13.11.2015 19:00;13.11.2015 20:00;0;0;0;9,037;;;;;;;;;;;;;
13.11.2015 20:00;13.11.2015 21:00;0;0;0;8,704;;;;;;;;;;;;;
13.11.2015 21:00;13.11.2015 22:00;0;0;0;8,17;;;;;;;;;;;;;
13.11.2015 22:00;13.11.2015 23:00;0;0;0;7,793;;;;;;;;;;;;;
13.11.2015 23:00;14.11.2015 0:00;0;0;0;7,037;;;;;;;;;;;;;
14.11.2015 0:00;14.11.2015 1:00;0;0;0;6,026;;;;;;;;;;;;;
14.11.2015 1:00;14.11.2015 2:00;0;0;0;5,156;;;;;;;;;;;;;
14.11.2015 2:00;14.11.2015 3:00;0;0;0;4,525;;;;;;;;;;;;;
